format,version,record_type,group_index,point_index,action,x_mm,y_mm,z_mm,payload_json
segment_planner_bundle,2,TRAJECTORY,,23809,,96.254963,59.436517,177.982790,
segment_planner_bundle,2,TRAJECTORY,,23810,,96.087750,59.328470,178.000184,
segment_planner_bundle,2,TRAJECTORY,,23811,,95.920536,59.220422,178.017578,
segment_planner_bundle,2,TRAJECTORY,,23812,,95.753323,59.112375,178.034971,
segment_planner_bundle,2,TRAJECTORY,,23813,,95.586109,59.004327,178.052365,
segment_planner_bundle,2,TRAJECTORY,,23814,,95.418896,58.896280,178.069758,
segment_planner_bundle,2,TRAJECTORY,,23815,,95.251748,58.788275,178.087145,
segment_planner_bundle,2,TRAJECTORY,,23816,,95.084534,58.680228,178.104538,
segment_planner_bundle,2,TRAJECTORY,,23817,,94.917321,58.572180,178.121932,
segment_planner_bundle,2,TRAJECTORY,,23818,,94.750107,58.464133,178.139325,
segment_planner_bundle,2,TRAJECTORY,,23819,,94.582894,58.356085,178.156719,
segment_planner_bundle,2,TRAJECTORY,,23820,,94.415680,58.248038,178.174112,
segment_planner_bundle,2,TRAJECTORY,,23821,,94.248467,58.139990,178.191506,
segment_planner_bundle,2,TRAJECTORY,,23822,,94.081253,58.031943,178.208899,
segment_planner_bundle,2,TRAJECTORY,,23823,,93.914040,57.923896,178.226293,
segment_planner_bundle,2,TRAJECTORY,,23824,,93.746826,57.815848,178.243686,
segment_planner_bundle,2,TRAJECTORY,,23825,,93.579612,57.707801,178.261080,
segment_planner_bundle,2,TRAJECTORY,,23826,,93.412399,57.599753,178.278473,
segment_planner_bundle,2,TRAJECTORY,,23827,,93.245185,57.491706,178.295867,
segment_planner_bundle,2,TRAJECTORY,,23828,,93.077972,57.383659,178.313260,
segment_planner_bundle,2,TRAJECTORY,,23829,,92.910758,57.275611,178.330654,
segment_planner_bundle,2,TRAJECTORY,,23830,,92.743545,57.167564,178.348047,
segment_planner_bundle,2,TRAJECTORY,,23831,,92.576331,57.059516,178.365441,
segment_planner_bundle,2,TRAJECTORY,,23832,,92.409118,56.951469,178.382834,
segment_planner_bundle,2,TRAJECTORY,,23833,,92.241904,56.843422,178.400228,
segment_planner_bundle,2,TRAJECTORY,,23834,,92.074691,56.735374,178.417621,
segment_planner_bundle,2,TRAJECTORY,,23835,,91.907477,56.627327,178.435015,
segment_planner_bundle,2,TRAJECTORY,,23836,,91.740263,56.519279,178.452408,
segment_planner_bundle,2,TRAJECTORY,,23837,,91.573050,56.411232,178.469802,
segment_planner_bundle,2,TRAJECTORY,,23838,,91.405836,56.303184,178.487196,
segment_planner_bundle,2,TRAJECTORY,,23839,,91.238623,56.195137,178.504589,
segment_planner_bundle,2,TRAJECTORY,,23840,,91.071409,56.087090,178.521983,
segment_planner_bundle,2,TRAJECTORY,,23841,,90.904196,55.979042,178.539376,
segment_planner_bundle,2,TRAJECTORY,,23842,,90.736982,55.870995,178.556770,
segment_planner_bundle,2,TRAJECTORY,,23843,,90.569769,55.762947,178.574163,
segment_planner_bundle,2,TRAJECTORY,,23844,,90.402555,55.654900,178.591557,
segment_planner_bundle,2,TRAJECTORY,,23845,,90.235342,55.546853,178.608950,
segment_planner_bundle,2,TRAJECTORY,,23846,,90.068128,55.438805,178.626344,
segment_planner_bundle,2,TRAJECTORY,,23847,,89.900915,55.330758,178.643737,
segment_planner_bundle,2,TRAJECTORY,,23848,,89.733701,55.222710,178.661131,
segment_planner_bundle,2,TRAJECTORY,,23849,,89.567439,55.115269,178.678424,
segment_planner_bundle,2,TRAJECTORY,,23850,,89.401195,55.007800,178.695714,
segment_planner_bundle,2,TRAJECTORY,,23851,,89.234967,54.900305,178.712999,
segment_planner_bundle,2,TRAJECTORY,,23852,,89.068756,54.792783,178.730279,
segment_planner_bundle,2,TRAJECTORY,,23853,,88.902562,54.685235,178.747555,
segment_planner_bundle,2,TRAJECTORY,,23854,,88.736385,54.577659,178.764827,
segment_planner_bundle,2,TRAJECTORY,,23855,,88.570225,54.470058,178.782094,
segment_planner_bundle,2,TRAJECTORY,,23856,,88.404082,54.362429,178.799357,
segment_planner_bundle,2,TRAJECTORY,,23857,,88.238589,54.255189,178.816550,
segment_planner_bundle,2,TRAJECTORY,,23858,,88.073770,54.148299,178.833667,
segment_planner_bundle,2,TRAJECTORY,,23859,,87.909004,54.041330,178.850770,
segment_planner_bundle,2,TRAJECTORY,,23860,,87.744288,53.934280,178.867860,
segment_planner_bundle,2,TRAJECTORY,,23861,,87.579625,53.827151,178.884936,
segment_planner_bundle,2,TRAJECTORY,,23862,,87.415012,53.719942,178.901999,
segment_planner_bundle,2,TRAJECTORY,,23863,,87.250451,53.612653,178.919049,
segment_planner_bundle,2,TRAJECTORY,,23864,,87.085942,53.505285,178.936085,
segment_planner_bundle,2,TRAJECTORY,,23865,,86.921418,53.397795,178.953115,
segment_planner_bundle,2,TRAJECTORY,,23866,,86.758148,53.291025,178.970008,
segment_planner_bundle,2,TRAJECTORY,,23867,,86.594965,53.184124,178.986878,
segment_planner_bundle,2,TRAJECTORY,,23868,,86.431868,53.077090,179.003727,
segment_planner_bundle,2,TRAJECTORY,,23869,,86.268858,52.969925,179.020552,
segment_planner_bundle,2,TRAJECTORY,,23870,,86.105935,52.862627,179.037356,
segment_planner_bundle,2,TRAJECTORY,,23871,,85.943099,52.755197,179.054137,
segment_planner_bundle,2,TRAJECTORY,,23872,,85.780350,52.647634,179.070895,
segment_planner_bundle,2,TRAJECTORY,,23873,,85.617688,52.539940,179.087631,
segment_planner_bundle,2,TRAJECTORY,,23874,,85.455735,52.432552,179.104283,
segment_planner_bundle,2,TRAJECTORY,,23875,,85.294519,52.325431,179.120843,
segment_planner_bundle,2,TRAJECTORY,,23876,,85.133426,52.218126,179.137371,
segment_planner_bundle,2,TRAJECTORY,,23877,,84.972456,52.110637,179.153868,
segment_planner_bundle,2,TRAJECTORY,,23878,,84.811609,52.002964,179.170333,
segment_planner_bundle,2,TRAJECTORY,,23879,,84.650885,51.895107,179.186767,
segment_planner_bundle,2,TRAJECTORY,,23880,,84.490284,51.787066,179.203169,
segment_planner_bundle,2,TRAJECTORY,,23881,,84.329806,51.678841,179.219540,
segment_planner_bundle,2,TRAJECTORY,,23882,,84.169452,51.570432,179.235879,
segment_planner_bundle,2,TRAJECTORY,,23883,,84.010450,51.462724,179.252066,
segment_planner_bundle,2,TRAJECTORY,,23884,,83.851589,51.354806,179.268216,
segment_planner_bundle,2,TRAJECTORY,,23885,,83.692869,51.246679,179.284330,
segment_planner_bundle,2,TRAJECTORY,,23886,,83.534292,51.138342,179.300408,
segment_planner_bundle,2,TRAJECTORY,,23887,,83.375855,51.029795,179.316449,
segment_planner_bundle,2,TRAJECTORY,,23888,,83.217561,50.921039,179.332455,
segment_planner_bundle,2,TRAJECTORY,,23889,,83.059407,50.812073,179.348424,
segment_planner_bundle,2,TRAJECTORY,,23890,,82.901395,50.702897,179.364358,
segment_planner_bundle,2,TRAJECTORY,,23891,,82.743525,50.593512,179.380255,
segment_planner_bundle,2,TRAJECTORY,,23892,,82.585796,50.483917,179.396116,
segment_planner_bundle,2,TRAJECTORY,,23893,,82.428209,50.374112,179.411941,
segment_planner_bundle,2,TRAJECTORY,,23894,,82.270763,50.264098,179.427730,
segment_planner_bundle,2,TRAJECTORY,,23895,,82.113458,50.153874,179.443482,
segment_planner_bundle,2,TRAJECTORY,,23896,,81.956295,50.043440,179.459199,
segment_planner_bundle,2,TRAJECTORY,,23897,,81.799274,49.932796,179.474879,
segment_planner_bundle,2,TRAJECTORY,,23898,,81.642394,49.821943,179.490524,
segment_planner_bundle,2,TRAJECTORY,,23899,,81.484704,49.710275,179.506232,
segment_planner_bundle,2,TRAJECTORY,,23900,,81.327138,49.598423,179.521908,
segment_planner_bundle,2,TRAJECTORY,,23901,,81.169696,49.486389,179.537552,
segment_planner_bundle,2,TRAJECTORY,,23902,,81.012380,49.374171,179.553165,
segment_planner_bundle,2,TRAJECTORY,,23903,,80.855187,49.261771,179.568746,
segment_planner_bundle,2,TRAJECTORY,,23904,,80.698120,49.149187,179.584296,
segment_planner_bundle,2,TRAJECTORY,,23905,,80.541177,49.036421,179.599813,
segment_planner_bundle,2,TRAJECTORY,,23906,,80.384358,48.923472,179.615300,
segment_planner_bundle,2,TRAJECTORY,,23907,,80.227031,48.809923,179.630819,
segment_planner_bundle,2,TRAJECTORY,,23908,,80.069171,48.695816,179.646379,
segment_planner_bundle,2,TRAJECTORY,,23909,,79.911401,48.581579,179.661916,
segment_planner_bundle,2,TRAJECTORY,,23910,,79.753720,48.467212,179.677431,
segment_planner_bundle,2,TRAJECTORY,,23911,,79.596130,48.352714,179.692923,
segment_planner_bundle,2,TRAJECTORY,,23912,,79.438629,48.238087,179.708392,
segment_planner_bundle,2,TRAJECTORY,,23913,,79.281752,48.123725,179.723786,
segment_planner_bundle,2,TRAJECTORY,,23914,,79.125499,48.009627,179.739106,
segment_planner_bundle,2,TRAJECTORY,,23915,,78.969335,47.895400,179.754402,
segment_planner_bundle,2,TRAJECTORY,,23916,,78.811994,47.780199,179.769807,
segment_planner_bundle,2,TRAJECTORY,,23917,,78.654708,47.664920,179.785197,
segment_planner_bundle,2,TRAJECTORY,,23918,,78.497476,47.549564,179.800574,
segment_planner_bundle,2,TRAJECTORY,,23919,,78.340299,47.434131,179.815937,
segment_planner_bundle,2,TRAJECTORY,,23920,,78.183176,47.318620,179.831287,
segment_planner_bundle,2,TRAJECTORY,,23921,,78.026108,47.203031,179.846623,
segment_planner_bundle,2,TRAJECTORY,,23922,,77.869095,47.087365,179.861945,
segment_planner_bundle,2,TRAJECTORY,,23923,,77.712136,46.971622,179.877253,
segment_planner_bundle,2,TRAJECTORY,,23924,,77.554610,46.855362,179.892610,
segment_planner_bundle,2,TRAJECTORY,,23925,,77.396488,46.738626,179.908022,
segment_planner_bundle,2,TRAJECTORY,,23926,,77.238384,46.621864,179.923430,
segment_planner_bundle,2,TRAJECTORY,,23927,,77.080299,46.505076,179.938833,
segment_planner_bundle,2,TRAJECTORY,,23928,,76.922233,46.388263,179.954231,
segment_planner_bundle,2,TRAJECTORY,,23929,,76.764185,46.271424,179.969625,
segment_planner_bundle,2,TRAJECTORY,,23930,,76.606155,46.154559,179.985015,
segment_planner_bundle,2,TRAJECTORY,,23931,,76.448143,46.037669,180.000399,
segment_planner_bundle,2,TRAJECTORY,,23932,,76.290150,45.920753,180.015779,
segment_planner_bundle,2,TRAJECTORY,,23933,,76.130946,45.802926,180.031276,
segment_planner_bundle,2,TRAJECTORY,,23934,,75.971742,45.685099,180.046773,
segment_planner_bundle,2,TRAJECTORY,,23935,,75.812539,45.567272,180.062270,
segment_planner_bundle,2,TRAJECTORY,,23936,,75.653335,45.449445,180.077767,
segment_planner_bundle,2,TRAJECTORY,,23937,,75.494131,45.331619,180.093264,
segment_planner_bundle,2,TRAJECTORY,,23938,,75.334927,45.213792,180.108761,
segment_planner_bundle,2,TRAJECTORY,,23939,,75.175723,45.095965,180.124258,
segment_planner_bundle,2,TRAJECTORY,,23940,,75.016519,44.978138,180.139755,
segment_planner_bundle,2,TRAJECTORY,,23941,,74.857315,44.860311,180.155252,
segment_planner_bundle,2,TRAJECTORY,,23942,,74.698111,44.742484,180.170749,
segment_planner_bundle,2,TRAJECTORY,,23943,,74.538907,44.624658,180.186246,
segment_planner_bundle,2,TRAJECTORY,,23944,,74.379703,44.506831,180.201743,
segment_planner_bundle,2,TRAJECTORY,,23945,,74.220499,44.389004,180.217240,
segment_planner_bundle,2,TRAJECTORY,,23946,,74.061296,44.271177,180.232737,
segment_planner_bundle,2,TRAJECTORY,,23947,,73.902092,44.153350,180.248234,
segment_planner_bundle,2,TRAJECTORY,,23948,,73.742888,44.035523,180.263731,
segment_planner_bundle,2,TRAJECTORY,,23949,,73.583684,43.917696,180.279228,
segment_planner_bundle,2,TRAJECTORY,,23950,,73.424480,43.799870,180.294725,
segment_planner_bundle,2,TRAJECTORY,,23951,,73.265276,43.682043,180.310222,
segment_planner_bundle,2,TRAJECTORY,,23952,,73.106072,43.564216,180.325719,
segment_planner_bundle,2,TRAJECTORY,,23953,,72.946868,43.446389,180.341215,
segment_planner_bundle,2,TRAJECTORY,,23954,,72.787664,43.328562,180.356712,
segment_planner_bundle,2,TRAJECTORY,,23955,,72.628460,43.210735,180.372209,
segment_planner_bundle,2,TRAJECTORY,,23956,,72.469256,43.092909,180.387706,
segment_planner_bundle,2,TRAJECTORY,,23957,,72.310053,42.975082,180.403203,
segment_planner_bundle,2,TRAJECTORY,,23958,,72.150849,42.857255,180.418700,
segment_planner_bundle,2,TRAJECTORY,,23959,,71.991645,42.739428,180.434197,
segment_planner_bundle,2,TRAJECTORY,,23960,,71.832726,42.621812,180.449666,
segment_planner_bundle,2,TRAJECTORY,,23961,,71.673808,42.504197,180.465136,
segment_planner_bundle,2,TRAJECTORY,,23962,,71.514889,42.386581,180.480605,
segment_planner_bundle,2,TRAJECTORY,,23963,,71.355437,42.268571,180.496126,
segment_planner_bundle,2,TRAJECTORY,,23964,,71.195451,42.150165,180.511699,
segment_planner_bundle,2,TRAJECTORY,,23965,,71.035466,42.031760,180.527272,
segment_planner_bundle,2,TRAJECTORY,,23966,,70.875480,41.913355,180.542845,
segment_planner_bundle,2,TRAJECTORY,,23967,,70.715495,41.794949,180.558418,
segment_planner_bundle,2,TRAJECTORY,,23968,,70.555509,41.676544,180.573991,
segment_planner_bundle,2,TRAJECTORY,,23969,,70.395524,41.558139,180.589564,
segment_planner_bundle,2,TRAJECTORY,,23970,,70.235538,41.439733,180.605137,
segment_planner_bundle,2,TRAJECTORY,,23971,,70.075553,41.321328,180.620710,
segment_planner_bundle,2,TRAJECTORY,,23972,,69.915567,41.202923,180.636283,
segment_planner_bundle,2,TRAJECTORY,,23973,,69.755582,41.084517,180.651856,
segment_planner_bundle,2,TRAJECTORY,,23974,,69.595596,40.966112,180.667429,
segment_planner_bundle,2,TRAJECTORY,,23975,,69.435610,40.847707,180.683002,
segment_planner_bundle,2,TRAJECTORY,,23976,,69.275625,40.729301,180.698575,
segment_planner_bundle,2,TRAJECTORY,,23977,,69.115639,40.610896,180.714148,
segment_planner_bundle,2,TRAJECTORY,,23978,,68.955654,40.492491,180.729721,
segment_planner_bundle,2,TRAJECTORY,,23979,,68.795668,40.374085,180.745294,
segment_planner_bundle,2,TRAJECTORY,,23980,,68.635683,40.255680,180.760867,
segment_planner_bundle,2,TRAJECTORY,,23981,,68.475697,40.137275,180.776440,
segment_planner_bundle,2,TRAJECTORY,,23982,,68.315712,40.018869,180.792013,
segment_planner_bundle,2,TRAJECTORY,,23983,,68.155726,39.900464,180.807587,
segment_planner_bundle,2,TRAJECTORY,,23984,,67.995741,39.782059,180.823160,
segment_planner_bundle,2,TRAJECTORY,,23985,,67.835755,39.663653,180.838733,
segment_planner_bundle,2,TRAJECTORY,,23986,,67.675770,39.545248,180.854306,
segment_planner_bundle,2,TRAJECTORY,,23987,,67.515784,39.426843,180.869879,
segment_planner_bundle,2,TRAJECTORY,,23988,,67.355798,39.308437,180.885452,
segment_planner_bundle,2,TRAJECTORY,,23989,,67.195813,39.190032,180.901025,
segment_planner_bundle,2,TRAJECTORY,,23990,,67.035827,39.071627,180.916598,
segment_planner_bundle,2,TRAJECTORY,,23991,,66.875842,38.953221,180.932171,
segment_planner_bundle,2,TRAJECTORY,,23992,,66.715856,38.834816,180.947744,
segment_planner_bundle,2,TRAJECTORY,,23993,,66.555871,38.716411,180.963317,
segment_planner_bundle,2,TRAJECTORY,,23994,,66.395885,38.598005,180.978890,
segment_planner_bundle,2,TRAJECTORY,,23995,,66.235900,38.479600,180.994463,
segment_planner_bundle,2,TRAJECTORY,,23996,,66.075914,38.361195,181.010036,
segment_planner_bundle,2,TRAJECTORY,,23997,,65.915929,38.242789,181.025609,
segment_planner_bundle,2,TRAJECTORY,,23998,,65.755943,38.124384,181.041182,
segment_planner_bundle,2,TRAJECTORY,,23999,,65.595958,38.005979,181.056755,
segment_planner_bundle,2,TRAJECTORY,,24000,,65.435972,37.887573,181.072328,
segment_planner_bundle,2,TRAJECTORY,,24001,,65.275986,37.769168,181.087901,
segment_planner_bundle,2,TRAJECTORY,,24002,,65.116001,37.650763,181.103474,
segment_planner_bundle,2,TRAJECTORY,,24003,,64.956015,37.532357,181.119047,
segment_planner_bundle,2,TRAJECTORY,,24004,,64.796030,37.413952,181.134620,
segment_planner_bundle,2,TRAJECTORY,,24005,,64.636044,37.295547,181.150193,
segment_planner_bundle,2,TRAJECTORY,,24006,,64.476201,37.177247,181.165752,
segment_planner_bundle,2,TRAJECTORY,,24007,,64.316501,37.059053,181.181298,
segment_planner_bundle,2,TRAJECTORY,,24008,,64.156801,36.940859,181.196843,
segment_planner_bundle,2,TRAJECTORY,,24009,,63.997101,36.822665,181.212388,
segment_planner_bundle,2,TRAJECTORY,,24010,,63.837115,36.704259,181.227961,
segment_planner_bundle,2,TRAJECTORY,,24011,,63.677130,36.585854,181.243534,
segment_planner_bundle,2,TRAJECTORY,,24012,,63.517144,36.467449,181.259107,
segment_planner_bundle,2,TRAJECTORY,,24013,,63.357159,36.349043,181.274680,
segment_planner_bundle,2,TRAJECTORY,,24014,,63.197173,36.230638,181.290253,
segment_planner_bundle,2,TRAJECTORY,,24015,,63.037187,36.112233,181.305826,
segment_planner_bundle,2,TRAJECTORY,,24016,,62.877202,35.993827,181.321399,
segment_planner_bundle,2,TRAJECTORY,,24017,,62.717216,35.875422,181.336973,
segment_planner_bundle,2,TRAJECTORY,,24018,,62.557231,35.757017,181.352546,
segment_planner_bundle,2,TRAJECTORY,,24019,,62.397245,35.638611,181.368119,
segment_planner_bundle,2,TRAJECTORY,,24020,,62.237260,35.520206,181.383692,
segment_planner_bundle,2,TRAJECTORY,,24021,,62.077274,35.401801,181.399265,
segment_planner_bundle,2,TRAJECTORY,,24022,,61.917289,35.283395,181.414838,
segment_planner_bundle,2,TRAJECTORY,,24023,,61.757303,35.164990,181.430411,
segment_planner_bundle,2,TRAJECTORY,,24024,,61.597318,35.046585,181.445984,
segment_planner_bundle,2,TRAJECTORY,,24025,,61.437332,34.928179,181.461557,
segment_planner_bundle,2,TRAJECTORY,,24026,,61.277347,34.809774,181.477130,
segment_planner_bundle,2,TRAJECTORY,,24027,,61.117361,34.691369,181.492703,
segment_planner_bundle,2,TRAJECTORY,,24028,,60.957375,34.572963,181.508276,
segment_planner_bundle,2,TRAJECTORY,,24029,,60.797390,34.454558,181.523849,
segment_planner_bundle,2,TRAJECTORY,,24030,,60.637404,34.336153,181.539422,
segment_planner_bundle,2,TRAJECTORY,,24031,,60.477419,34.217747,181.554995,
segment_planner_bundle,2,TRAJECTORY,,24032,,60.317433,34.099342,181.570568,
segment_planner_bundle,2,TRAJECTORY,,24033,,60.157448,33.980937,181.586141,
segment_planner_bundle,2,TRAJECTORY,,24034,,59.997462,33.862531,181.601714,
segment_planner_bundle,2,TRAJECTORY,,24035,,59.837477,33.744126,181.617287,
segment_planner_bundle,2,TRAJECTORY,,24036,,59.677491,33.625721,181.632860,
segment_planner_bundle,2,TRAJECTORY,,24037,,59.517506,33.507315,181.648433,
segment_planner_bundle,2,TRAJECTORY,,24038,,59.357520,33.388910,181.664006,
segment_planner_bundle,2,TRAJECTORY,,24039,,59.197535,33.270505,181.679579,
segment_planner_bundle,2,TRAJECTORY,,24040,,59.037549,33.152099,181.695152,
segment_planner_bundle,2,TRAJECTORY,,24041,,58.877563,33.033694,181.710725,
segment_planner_bundle,2,TRAJECTORY,,24042,,58.717578,32.915289,181.726298,
segment_planner_bundle,2,TRAJECTORY,,24043,,58.557592,32.796884,181.741871,
segment_planner_bundle,2,TRAJECTORY,,24044,,58.397607,32.678478,181.757444,
segment_planner_bundle,2,TRAJECTORY,,24045,,58.237621,32.560073,181.773018,
segment_planner_bundle,2,TRAJECTORY,,24046,,58.077636,32.441668,181.788591,
segment_planner_bundle,2,TRAJECTORY,,24047,,57.917650,32.323262,181.804164,
segment_planner_bundle,2,TRAJECTORY,,24048,,57.757665,32.204857,181.819737,
segment_planner_bundle,2,TRAJECTORY,,24049,,57.597679,32.086452,181.835310,
segment_planner_bundle,2,TRAJECTORY,,24050,,57.437694,31.968046,181.850883,
segment_planner_bundle,2,TRAJECTORY,,24051,,57.277708,31.849641,181.866456,
segment_planner_bundle,2,TRAJECTORY,,24052,,57.117723,31.731236,181.882029,
segment_planner_bundle,2,TRAJECTORY,,24053,,56.958022,31.613041,181.897574,
segment_planner_bundle,2,TRAJECTORY,,24054,,56.798322,31.494847,181.913119,
segment_planner_bundle,2,TRAJECTORY,,24055,,56.638622,31.376653,181.928665,
segment_planner_bundle,2,TRAJECTORY,,24056,,56.478779,31.258353,181.944224,
segment_planner_bundle,2,TRAJECTORY,,24057,,56.318793,31.139948,181.959797,
segment_planner_bundle,2,TRAJECTORY,,24058,,56.158808,31.021543,181.975370,
segment_planner_bundle,2,TRAJECTORY,,24059,,55.998822,30.903137,181.990943,
segment_planner_bundle,2,TRAJECTORY,,24060,,55.838837,30.784732,182.006516,
segment_planner_bundle,2,TRAJECTORY,,24061,,55.678851,30.666327,182.022089,
segment_planner_bundle,2,TRAJECTORY,,24062,,55.518866,30.547921,182.037662,
segment_planner_bundle,2,TRAJECTORY,,24063,,55.358880,30.429516,182.053235,
segment_planner_bundle,2,TRAJECTORY,,24064,,55.198895,30.311111,182.068808,
segment_planner_bundle,2,TRAJECTORY,,24065,,55.038909,30.192705,182.084381,
segment_planner_bundle,2,TRAJECTORY,,24066,,54.878924,30.074300,182.099954,
segment_planner_bundle,2,TRAJECTORY,,24067,,54.718938,29.955895,182.115527,
segment_planner_bundle,2,TRAJECTORY,,24068,,54.558953,29.837489,182.131100,
segment_planner_bundle,2,TRAJECTORY,,24069,,54.398967,29.719084,182.146673,
segment_planner_bundle,2,TRAJECTORY,,24070,,54.238981,29.600679,182.162246,
segment_planner_bundle,2,TRAJECTORY,,24071,,54.078996,29.482273,182.177819,
segment_planner_bundle,2,TRAJECTORY,,24072,,53.919010,29.363868,182.193392,
segment_planner_bundle,2,TRAJECTORY,,24073,,53.759025,29.245463,182.208965,
segment_planner_bundle,2,TRAJECTORY,,24074,,53.599039,29.127057,182.224538,
segment_planner_bundle,2,TRAJECTORY,,24075,,53.439054,29.008652,182.240111,
segment_planner_bundle,2,TRAJECTORY,,24076,,53.279068,28.890247,182.255684,
segment_planner_bundle,2,TRAJECTORY,,24077,,53.119083,28.771841,182.271257,
segment_planner_bundle,2,TRAJECTORY,,24078,,52.959097,28.653436,182.286830,
segment_planner_bundle,2,TRAJECTORY,,24079,,52.799112,28.535031,182.302404,
segment_planner_bundle,2,TRAJECTORY,,24080,,52.639126,28.416626,182.317977,
segment_planner_bundle,2,TRAJECTORY,,24081,,52.479141,28.298220,182.333550,
segment_planner_bundle,2,TRAJECTORY,,24082,,52.319155,28.179815,182.349123,
segment_planner_bundle,2,TRAJECTORY,,24083,,52.159169,28.061410,182.364696,
segment_planner_bundle,2,TRAJECTORY,,24084,,51.999454,27.943204,182.380242,
segment_planner_bundle,2,TRAJECTORY,,24085,,51.839973,27.825249,182.395785,
segment_planner_bundle,2,TRAJECTORY,,24086,,51.680446,27.707362,182.411357,
segment_planner_bundle,2,TRAJECTORY,,24087,,51.520873,27.589543,182.426958,
segment_planner_bundle,2,TRAJECTORY,,24088,,51.361254,27.471791,182.442588,
segment_planner_bundle,2,TRAJECTORY,,24089,,51.201589,27.354108,182.458248,
segment_planner_bundle,2,TRAJECTORY,,24090,,51.041877,27.236492,182.473936,
segment_planner_bundle,2,TRAJECTORY,,24091,,50.882119,27.118945,182.489655,
segment_planner_bundle,2,TRAJECTORY,,24092,,50.723084,27.002010,182.505321,
segment_planner_bundle,2,TRAJECTORY,,24093,,50.564705,26.885793,182.520980,
segment_planner_bundle,2,TRAJECTORY,,24094,,50.406192,26.769783,182.536727,
segment_planner_bundle,2,TRAJECTORY,,24095,,50.247545,26.653981,182.552561,
segment_planner_bundle,2,TRAJECTORY,,24096,,50.088763,26.538387,182.568483,
segment_planner_bundle,2,TRAJECTORY,,24097,,49.929847,26.422999,182.584492,
segment_planner_bundle,2,TRAJECTORY,,24098,,49.770797,26.307820,182.600589,
segment_planner_bundle,2,TRAJECTORY,,24099,,49.611612,26.192848,182.616773,
segment_planner_bundle,2,TRAJECTORY,,24100,,49.453107,26.078611,182.632948,
segment_planner_bundle,2,TRAJECTORY,,24101,,49.295220,25.965217,182.649156,
segment_planner_bundle,2,TRAJECTORY,,24102,,49.137117,25.852175,182.665509,
segment_planner_bundle,2,TRAJECTORY,,24103,,48.978512,25.739273,182.682035,
segment_planner_bundle,2,TRAJECTORY,,24104,,48.819691,25.626722,182.698706,
segment_planner_bundle,2,TRAJECTORY,,24105,,48.660654,25.514524,182.715523,
segment_planner_bundle,2,TRAJECTORY,,24106,,48.501401,25.402676,182.732485,
segment_planner_bundle,2,TRAJECTORY,,24107,,48.341931,25.291181,182.749592,
segment_planner_bundle,2,TRAJECTORY,,24108,,48.183079,25.180529,182.766732,
segment_planner_bundle,2,TRAJECTORY,,24109,,48.024789,25.070832,182.783949,
segment_planner_bundle,2,TRAJECTORY,,24110,,47.866207,24.961634,182.801368,
segment_planner_bundle,2,TRAJECTORY,,24111,,47.707333,24.852936,182.818989,
segment_planner_bundle,2,TRAJECTORY,,24112,,47.548168,24.744737,182.836811,
segment_planner_bundle,2,TRAJECTORY,,24113,,47.388712,24.637037,182.854835,
segment_planner_bundle,2,TRAJECTORY,,24114,,47.228965,24.529836,182.873061,
segment_planner_bundle,2,TRAJECTORY,,24115,,47.068926,24.423134,182.891489,
segment_planner_bundle,2,TRAJECTORY,,24116,,46.909423,24.317374,182.909997,
segment_planner_bundle,2,TRAJECTORY,,24117,,46.750429,24.212613,182.928607,
segment_planner_bundle,2,TRAJECTORY,,24118,,46.591109,24.108426,182.947446,
segment_planner_bundle,2,TRAJECTORY,,24119,,46.431462,24.004813,182.966515,
segment_planner_bundle,2,TRAJECTORY,,24120,,46.271489,23.901774,182.985813,
segment_planner_bundle,2,TRAJECTORY,,24121,,46.111190,23.799309,183.005341,
segment_planner_bundle,2,TRAJECTORY,,24122,,45.950565,23.697419,183.025099,
segment_planner_bundle,2,TRAJECTORY,,24123,,45.789613,23.596102,183.045087,
segment_planner_bundle,2,TRAJECTORY,,24124,,45.628335,23.495359,183.065304,
segment_planner_bundle,2,TRAJECTORY,,24125,,45.466731,23.395191,183.085751,
segment_planner_bundle,2,TRAJECTORY,,24126,,45.304800,23.295597,183.106427,
segment_planner_bundle,2,TRAJECTORY,,24127,,45.142543,23.196577,183.127333,
segment_planner_bundle,2,TRAJECTORY,,24128,,44.979960,23.098130,183.148469,
segment_planner_bundle,2,TRAJECTORY,,24129,,44.817051,23.000258,183.169835,
segment_planner_bundle,2,TRAJECTORY,,24130,,44.653815,22.902960,183.191430,
segment_planner_bundle,2,TRAJECTORY,,24131,,44.490253,22.806237,183.213255,
segment_planner_bundle,2,TRAJECTORY,,24132,,44.326365,22.710087,183.235310,
segment_planner_bundle,2,TRAJECTORY,,24133,,44.162150,22.614511,183.257594,
segment_planner_bundle,2,TRAJECTORY,,24134,,43.997340,22.519310,183.280134,
segment_planner_bundle,2,TRAJECTORY,,24135,,43.831967,22.424433,183.302908,
segment_planner_bundle,2,TRAJECTORY,,24136,,43.666315,22.330061,183.325883,
segment_planner_bundle,2,TRAJECTORY,,24137,,43.500383,22.236196,183.349058,
segment_planner_bundle,2,TRAJECTORY,,24138,,43.334171,22.142837,183.372433,
segment_planner_bundle,2,TRAJECTORY,,24139,,43.167678,22.049984,183.396009,
segment_planner_bundle,2,TRAJECTORY,,24140,,43.000906,21.957637,183.419785,
